"Morrongiello, J.R.1,2, & Thresher, R.E.1 A statistical framework to explore ontogenetic growth variation among individuals and populations: a marine fish example. Ecological Monographs",,,,,,,
"1 CSIRO Marine and Atmospheric Research, Wealth from Oceans Flagship, GPO Box 1538, Hobart, TAS 7001, Australia",,,,,,,
2 email: jrmorrongiello@gmail.com,,,,,,,
FishID,zone,sex,AAC,Cohort,Age,Year,Increment
fish851,F,F,7,2002,6,2002,0.104
fish851,F,F,7,2002,7,2002,0.147
fish122,G,F,7,2002,2,2002,0.301
fish122,G,F,7,2002,3,2002,0.198
fish122,G,F,7,2002,4,2002,0.077
fish122,G,F,7,2002,5,2002,0.127
fish122,G,F,7,2002,6,2002,0.194
fish122,G,F,7,2002,7,2002,0.097
fish840,E,M,3,2006,2,2006,0.355
fish840,E,M,3,2006,3,2006,0.168
fish514,A,M,3,2006,2,2006,0.314
fish514,A,M,3,2006,3,2006,0.26
fish362,E,M,2,2007,2,2007,0.287
fish453,B,M,3,2006,2,2006,0.373
fish453,B,M,3,2006,3,2006,0.191
fish844,J,M,9,2000,2,2000,0.216
fish844,J,M,9,2000,3,2000,0.144
fish844,J,M,9,2000,4,2000,0.127
fish844,J,M,9,2000,5,2000,0.138
fish844,J,M,9,2000,6,2000,0.131
fish844,J,M,9,2000,7,2000,0.109
fish844,J,M,9,2000,8,2000,0.118
fish844,J,M,9,2000,9,2000,0.071
fish578,G,M,7,2002,2,2002,0.276
fish578,G,M,7,2002,3,2002,0.215
fish578,G,M,7,2002,4,2002,0.19
fish578,G,M,7,2002,5,2002,0.069
fish578,G,M,7,2002,6,2002,0.159
fish578,G,M,7,2002,7,2002,0.113
fish341,F,F,6,2003,2,2003,0.302
fish341,F,F,6,2003,3,2003,0.271
fish341,F,F,6,2003,4,2003,0.169
fish341,F,F,6,2003,5,2003,0.081
fish341,F,F,6,2003,6,2003,0.163
fish197,F,F,3,2006,2,2006,0.297
fish197,F,F,3,2006,3,2006,0.164
fish460,B,F,8,2001,2,2001,0.172
fish460,B,F,8,2001,3,2001,0.246
fish460,B,F,8,2001,4,2001,0.158
fish460,B,F,8,2001,5,2001,0.143
fish460,B,F,8,2001,6,2001,0.14
fish460,B,F,8,2001,7,2001,0.1
fish460,B,F,8,2001,8,2001,0.091
fish192,I,F,5,2004,2,2004,0.367
fish192,I,F,5,2004,3,2004,0.206
fish192,I,F,5,2004,4,2004,0.179
fish192,I,F,5,2004,5,2004,0.063
fish878,C,F,6,2003,2,2003,0.206
fish878,C,F,6,2003,3,2003,0.178
fish878,C,F,6,2003,4,2003,0.115
fish878,C,F,6,2003,5,2003,0.113
fish878,C,F,6,2003,6,2003,0.239
fish635,I,M,4,2006,2,2006,0.228
fish635,I,M,4,2006,3,2006,0.251
fish635,I,M,4,2006,4,2006,0.152
fish18,E,F,4,2006,2,2006,0.183
fish18,E,F,4,2006,3,2006,0.283
fish18,E,F,4,2006,4,2006,0.2
fish434,B,F,2,2008,2,2008,0.341
fish938,J,M,7,2003,2,2003,0.245
fish938,J,M,7,2003,3,2003,0.218
fish938,J,M,7,2003,4,2003,0.188
fish938,J,M,7,2003,5,2003,0.066
fish938,J,M,7,2003,6,2003,0.097
fish663,D,M,8,2002,2,2002,0.267
fish663,D,M,8,2002,3,2002,0.212
fish663,D,M,8,2002,4,2002,0.154
fish663,D,M,8,2002,5,2002,0.147
fish663,D,M,8,2002,6,2002,0.125
fish663,D,M,8,2002,7,2002,0.119
fish73,C,M,7,2003,2,2003,0.231
fish73,C,M,7,2003,3,2003,0.124
fish73,C,M,7,2003,4,2003,0.17
fish73,C,M,7,2003,5,2003,0.179
fish73,C,M,7,2003,6,2003,0.135
fish73,C,M,7,2003,7,2003,0.109
fish709,F,M,7,2003,2,2003,0.282
fish709,F,M,7,2003,3,2003,0.135
fish709,F,M,7,2003,4,2003,0.107
fish709,F,M,7,2003,5,2003,0.158
fish709,F,M,7,2003,6,2003,0.083
fish124,C,F,6,2004,2,2004,0.267
fish124,C,F,6,2004,3,2004,0.214
fish124,C,F,6,2004,4,2004,0.192
fish124,C,F,6,2004,5,2004,0.169
fish166,H,F,5,2005,2,2005,0.215
fish166,H,F,5,2005,3,2005,0.224
fish166,H,F,5,2005,4,2005,0.211
fish194,G,F,4,2006,2,2006,0.288
fish194,G,F,4,2006,3,2006,0.278
fish194,G,F,4,2006,4,2006,0.153
fish515,D,F,7,2003,2,2003,0.328
fish515,D,F,7,2003,3,2003,0.231
fish515,D,F,7,2003,4,2003,0.156
fish515,D,F,7,2003,5,2003,0.141
fish515,D,F,7,2003,6,2003,0.154
fish515,D,F,7,2003,7,2003,0.081
fish863,I,M,4,2006,2,2006,0.225
fish863,I,M,4,2006,3,2006,0.323
fish863,I,F,4,2006,4,2006,0.196
fish134,A,F,3,2007,2,2007,0.297
fish134,A,F,3,2007,3,2007,0.317
fish436,I,M,7,2003,2,2003,0.207
fish436,I,M,7,2003,3,2003,0.227
fish436,I,M,7,2003,4,2003,0.165
fish436,I,F,7,2003,5,2003,0.09
fish436,I,M,7,2003,6,2003,0.072
fish436,I,M,7,2003,7,2003,0.076
fish457,H,F,7,2003,2,2003,0.207
fish457,H,M,7,2003,3,2003,0.223
fish457,H,M,7,2003,4,2003,0.131
fish457,H,F,7,2003,5,2003,0.06
fish457,H,M,7,2003,6,2003,0.126
fish457,H,M,7,2003,7,2003,0.098
fish952,I,M,7,2003,2,2003,0.24
fish952,I,F,7,2003,3,2003,0.133
fish952,I,F,7,2003,4,2003,0.186
fish952,I,M,7,2003,5,2003,0.152
fish952,I,F,7,2003,6,2003,0.087
fish952,I,M,7,2003,7,2003,0.082
fish511,B,F,4,2006,2,2006,0.325
fish511,B,M,4,2006,3,2006,0.231
fish511,B,F,4,2006,4,2006,0.189
fish356,J,M,3,2007,2,2007,0.303
fish356,J,F,3,2007,3,2007,0.219
fish706,J,M,5,2005,2,2005,0.291
fish706,J,F,5,2005,3,2005,0.216
fish706,J,F,5,2005,4,2005,0.19
fish706,J,M,5,2005,5,2005,0.117
fish353,B,M,3,2007,2,2007,0.399
fish353,B,F,3,2007,3,2007,0.187
fish206,F,M,3,2007,2,2007,0.293
fish206,F,F,3,2007,3,2007,0.288
fish835,C,M,3,2007,2,2007,0.262
fish835,C,F,3,2007,3,2007,0.351
fish764,F,M,3,2007,2,2007,0.379
fish764,F,F,3,2007,3,2007,0.179
fish397,E,F,9,2001,2,2001,0.262
fish397,E,M,9,2001,3,2001,0.207
fish397,E,M,9,2001,4,2001,0.17
fish397,E,M,9,2001,5,2001,0.101
fish397,E,F,9,2001,6,2001,0.114
fish397,E,M,9,2001,7,2001,0.108
fish397,E,F,9,2001,8,2001,0.089
fish397,E,F,9,2001,9,2001,0.062
fish391,D,M,9,2001,2,2001,0.307
fish391,D,M,9,2001,3,2001,0.19
fish391,D,M,9,2001,4,2001,0.199
fish391,D,F,9,2001,5,2001,0.224
fish391,D,M,9,2001,6,2001,0.114
fish391,D,F,9,2001,7,2001,0.127
fish391,D,F,9,2001,8,2001,0.098
fish391,D,M,9,2001,9,2001,0.098
fish714,J,F,4,2006,2,2006,0.244
fish714,J,M,4,2006,3,2006,0.306
fish714,J,F,4,2006,4,2006,0.209
fish995,G,F,3,2007,2,2007,0.33
fish995,G,M,3,2007,3,2007,0.293
fish98,E,M,11,1999,2,1999,0.306
fish98,E,M,11,1999,3,1999,0.185
fish98,E,M,11,1999,4,1999,0.088
fish98,E,M,11,1999,5,1999,0.086
fish98,E,M,11,1999,6,1999,0.092
fish98,E,M,11,1999,7,1999,0.116
fish98,E,M,11,1999,8,1999,0.056
fish98,E,M,11,1999,9,1999,0.046
fish98,E,M,11,1999,10,1999,0.073
fish98,E,M,11,1999,11,1999,0.06
fish737,B,M,5,2005,2,2005,0.294
fish737,B,M,5,2005,3,2005,0.175
fish737,B,M,5,2005,4,2005,0.15
fish564,C,M,5,2005,2,2005,0.286
fish564,C,M,5,2005,3,2005,0.179
fish564,C,M,5,2005,4,2005,0.155
fish664,I,F,8,2002,2,2002,0.274
fish664,I,F,8,2002,3,2002,0.24
fish664,I,F,8,2002,4,2002,0.185
fish664,I,F,8,2002,5,2002,0.153
fish664,I,F,8,2002,6,2002,0.17
fish664,I,F,8,2002,7,2002,0.09
fish563,D,F,4,2006,2,2006,0.32
fish563,D,F,4,2006,3,2006,0.201
fish260,C,F,8,2002,2,2002,0.231
fish260,C,F,8,2002,3,2002,0.195
fish260,C,F,8,2002,4,2002,0.18
fish260,C,F,8,2002,5,2002,0.155
fish260,C,F,8,2002,6,2002,0.127
fish260,C,F,8,2002,7,2002,0.112
fish329,H,F,4,2006,2,2006,0.317
fish329,H,F,4,2006,3,2006,0.309
fish752,B,M,5,2005,2,2005,0.17
fish752,B,M,5,2005,3,2005,0.166
fish752,B,M,5,2005,4,2005,0.23
fish179,A,M,7,2003,2,2003,0.213
fish179,A,M,7,2003,3,2003,0.267
fish179,A,M,7,2003,4,2003,0.163
fish179,A,M,7,2003,5,2003,0.175
fish179,A,M,7,2003,6,2003,0.082
fish403,B,F,7,2003,2,2003,0.349
fish403,B,F,7,2003,3,2003,0.213
fish403,B,F,7,2003,4,2003,0.13
fish403,B,F,7,2003,5,2003,0.169
fish403,B,F,7,2003,6,2003,0.153
fish447,A,F,8,2002,2,2002,0.338
fish447,A,F,8,2002,3,2002,0.207
fish447,A,F,8,2002,4,2002,0.164
fish447,A,F,8,2002,5,2002,0.086
fish447,A,F,8,2002,6,2002,0.148
fish447,A,F,8,2002,7,2002,0.134
fish447,A,F,8,2002,8,2002,0.073
fish838,D,M,3,2007,2,2007,0.249
fish725,C,M,3,2007,2,2007,0.311
fish570,A,F,5,2005,2,2005,0.245
fish570,A,F,5,2005,3,2005,0.19
fish570,A,F,5,2005,4,2005,0.203
fish570,A,F,5,2005,5,2005,0.086
fish339,A,M,4,2006,2,2006,0.235
fish339,A,M,4,2006,3,2006,0.233
fish339,A,M,4,2006,4,2006,0.163
fish503,H,M,8,2002,2,2002,0.255
fish503,H,M,8,2002,3,2002,0.25
fish503,H,M,8,2002,4,2002,0.192
fish503,H,M,8,2002,5,2002,0.176
fish503,H,M,8,2002,6,2002,0.132
fish503,H,M,8,2002,7,2002,0.151
fish503,H,M,8,2002,8,2002,0.088
fish232,F,M,7,2003,2,2003,0.299
fish232,F,M,7,2003,3,2003,0.216
fish232,F,M,7,2003,4,2003,0.194
fish232,F,M,7,2003,5,2003,0.222
fish232,F,M,7,2003,6,2003,0.149
fish232,F,M,7,2003,7,2003,0.088
fish713,C,F,4,2006,2,2006,0.258
fish713,C,F,4,2006,3,2006,0.214
fish713,C,F,4,2006,4,2006,0.153
fish917,G,F,7,2003,2,2003,0.295
fish917,G,F,7,2003,3,2003,0.131
fish917,G,F,7,2003,4,2003,0.132
fish917,G,F,7,2003,5,2003,0.107
fish917,G,F,7,2003,6,2003,0.103
fish917,G,F,7,2003,7,2003,0.054
fish1000,A,F,4,2006,2,2006,0.25
fish1000,A,F,4,2006,3,2006,0.305
fish1000,A,F,4,2006,4,2006,0.171
fish158,B,M,7,2003,2,2003,0.325
fish158,B,M,7,2003,3,2003,0.185
fish158,B,M,7,2003,4,2003,0.115
fish158,B,M,7,2003,5,2003,0.153
fish158,B,M,7,2003,6,2003,0.103
fish158,B,M,7,2003,7,2003,0.109
fish782,J,F,3,2007,2,2007,0.307
fish782,J,F,3,2007,3,2007,0.221
fish701,B,M,2,2008,2,2008,0.314
fish81,F,M,3,2007,2,2007,0.225
fish81,F,M,3,2007,3,2007,0.23
fish230,B,M,4,2006,2,2006,0.249
fish230,B,M,4,2006,3,2006,0.174
fish230,B,M,4,2006,4,2006,0.231
fish962,B,F,7,2003,2,2003,0.251
fish962,B,F,7,2003,3,2003,0.186
fish962,B,F,7,2003,4,2003,0.204
fish962,B,F,7,2003,5,2003,0.148
fish962,B,F,7,2003,6,2003,0.107
fish962,B,F,7,2003,7,2003,0.124
fish416,J,F,8,2002,2,2002,0.218
fish416,J,F,8,2002,3,2002,0.272
fish416,J,F,8,2002,4,2002,0.21
fish416,J,F,8,2002,5,2002,0.185
fish416,J,F,8,2002,6,2002,0.154
fish416,J,F,8,2002,7,2002,0.135
fish416,J,F,8,2002,8,2002,0.13
fish809,H,M,4,2006,2,2006,0.242
fish809,H,M,4,2006,3,2006,0.18
fish809,H,M,4,2006,4,2006,0.141
fish3,E,M,8,2002,2,2002,0.276
fish3,E,F,8,2002,3,2002,0.145
fish3,E,M,8,2002,4,2002,0.129
fish3,E,M,8,2002,5,2002,0.155
fish3,E,M,8,2002,6,2002,0.128
fish3,E,M,8,2002,7,2002,0.125
fish3,E,F,8,2002,8,2002,0.147
fish261,J,M,8,2002,2,2002,0.211
fish261,J,M,8,2002,3,2002,0.205
fish261,J,F,8,2002,4,2002,0.208
fish261,J,F,8,2002,5,2002,0.105
fish261,J,M,8,2002,6,2002,0.118
fish261,J,F,8,2002,7,2002,0.082
fish261,J,M,8,2002,8,2002,0.085
fish101,E,M,6,2004,2,2004,0.265
fish101,E,M,6,2004,3,2004,0.137
fish101,E,M,6,2004,4,2004,0.166
fish101,E,F,6,2004,5,2004,0.145
fish101,E,M,6,2004,6,2004,0.2
fish618,E,F,7,2003,2,2003,0.29
fish618,E,F,7,2003,3,2003,0.199
fish618,E,F,7,2003,4,2003,0.215
fish618,E,F,7,2003,5,2003,0.211
fish618,E,M,7,2003,6,2003,0.187
fish618,E,M,7,2003,7,2003,0.135
fish552,J,F,7,2003,2,2003,0.132
fish552,J,M,7,2003,3,2003,0.216
fish552,J,F,7,2003,4,2003,0.182
fish552,J,F,7,2003,5,2003,0.177
fish552,J,M,7,2003,6,2003,0.106
fish552,J,F,7,2003,7,2003,0.22
fish911,I,F,5,2005,2,2005,0.316
fish911,I,F,5,2005,3,2005,0.234
fish911,I,F,5,2005,4,2005,0.146
fish911,I,F,5,2005,5,2005,0.143
fish541,H,M,4,2006,2,2006,0.319
fish541,H,M,4,2006,3,2006,0.209
fish541,H,M,4,2006,4,2006,0.163
fish395,B,M,6,2004,2,2004,0.228
fish395,B,M,6,2004,3,2004,0.319
fish395,B,M,6,2004,4,2004,0.082
fish395,B,M,6,2004,5,2004,0.161
fish395,B,M,6,2004,6,2004,0.123
fish99,F,F,4,2006,2,2006,0.317
fish99,F,F,4,2006,3,2006,0.254
fish697,E,F,8,2002,2,2002,0.182
fish697,E,F,8,2002,3,2002,0.205
fish697,E,F,8,2002,4,2002,0.123
fish697,E,M,8,2002,5,2002,0.13
fish697,E,M,8,2002,6,2002,0.126
fish697,E,F,8,2002,7,2002,0.144
fish373,I,F,4,2006,2,2006,0.249
fish373,I,F,4,2006,3,2006,0.17
fish373,I,F,4,2006,4,2006,0.184
fish265,D,M,4,2006,2,2006,0.241
fish265,D,M,4,2006,3,2006,0.246
fish265,D,M,4,2006,4,2006,0.204
fish387,D,M,3,2007,2,2007,0.319
fish387,D,M,3,2007,3,2007,0.193
fish634,C,M,4,2006,2,2006,0.245
fish634,C,F,4,2006,3,2006,0.252
fish634,C,M,4,2006,4,2006,0.19
fish41,A,F,4,2006,2,2006,0.333
fish41,A,M,4,2006,3,2006,0.207
fish41,A,M,4,2006,4,2006,0.196
fish505,J,F,5,2005,2,2005,0.285
fish505,J,M,5,2005,3,2005,0.166
fish505,J,M,5,2005,4,2005,0.2
fish505,J,M,5,2005,5,2005,0.173
fish495,E,M,4,2006,2,2006,0.328
fish495,E,M,4,2006,3,2006,0.18
fish495,E,M,4,2006,4,2006,0.196
fish869,A,F,7,2003,2,2003,0.239
fish869,A,M,7,2003,3,2003,0.264
fish869,A,M,7,2003,4,2003,0.199
fish869,A,M,7,2003,5,2003,0.173
fish869,A,M,7,2003,6,2003,0.167
fish869,A,M,7,2003,7,2003,0.141
fish152,A,M,7,2003,2,2003,0.344
fish152,A,M,7,2003,3,2003,0.185
fish152,A,M,7,2003,4,2003,0.143
fish152,A,M,7,2003,5,2003,0.154
fish152,A,M,7,2003,6,2003,0.15
fish152,A,M,7,2003,7,2003,0.105
fish501,J,F,5,2005,2,2005,0.361
fish501,J,F,5,2005,3,2005,0.21
fish501,J,F,5,2005,4,2005,0.2
fish501,J,F,5,2005,5,2005,0.158
fish970,J,M,4,2006,2,2006,0.222
fish970,J,F,4,2006,3,2006,0.201
fish970,J,M,4,2006,4,2006,0.167
fish867,C,F,4,2006,2,2006,0.304
fish867,C,F,4,2006,3,2006,0.294
fish867,C,F,4,2006,4,2006,0.239
fish499,E,F,7,2003,2,2003,0.266
fish499,E,F,7,2003,3,2003,0.18
fish499,E,F,7,2003,4,2003,0.177
fish499,E,F,7,2003,5,2003,0.096
fish499,E,F,7,2003,6,2003,0.113
fish499,E,F,7,2003,7,2003,0.087
fish317,B,M,8,2002,2,2002,0.34
fish317,B,M,8,2002,3,2002,0.248
fish317,B,F,8,2002,4,2002,0.172
fish317,B,F,8,2002,5,2002,0.092
fish317,B,M,8,2002,6,2002,0.097
fish317,B,M,8,2002,7,2002,0.109
fish317,B,F,8,2002,8,2002,0.108
fish150,D,M,7,2003,2,2003,0.243
fish150,D,M,7,2003,3,2003,0.243
fish150,D,M,7,2003,4,2003,0.131
fish150,D,M,7,2003,5,2003,0.171
fish150,D,M,7,2003,6,2003,0.102
fish150,D,M,7,2003,7,2003,0.051
fish219,F,F,5,2005,2,2005,0.292
fish219,F,F,5,2005,3,2005,0.35
fish219,F,F,5,2005,4,2005,0.178
fish219,F,F,5,2005,5,2005,0.146
fish791,D,M,10,2000,2,2000,0.285
fish791,D,M,10,2000,3,2000,0.215
fish791,D,M,10,2000,4,2000,0.135
fish791,D,M,10,2000,5,2000,0.113
fish791,D,M,10,2000,6,2000,0.106
fish791,D,M,10,2000,7,2000,0.119
fish791,D,M,10,2000,8,2000,0.048
fish791,D,M,10,2000,9,2000,0.103
fish791,D,M,10,2000,10,2000,0.064
fish357,C,F,5,2005,2,2005,0.253
fish357,C,F,5,2005,3,2005,0.221
fish357,C,F,5,2005,4,2005,0.178
fish357,C,F,5,2005,5,2005,0.147
fish588,D,M,7,2003,2,2003,0.34
fish588,D,M,7,2003,3,2003,0.178
fish588,D,M,7,2003,4,2003,0.16
fish588,D,M,7,2003,5,2003,0.127
fish588,D,M,7,2003,6,2003,0.099
fish588,D,M,7,2003,7,2003,0.122
fish919,J,M,4,2006,2,2006,0.297
fish919,J,M,4,2006,3,2006,0.203
fish919,J,M,4,2006,4,2006,0.169
fish133,E,M,7,2003,2,2003,0.313
fish133,E,M,7,2003,3,2003,0.255
fish133,E,M,7,2003,4,2003,0.14
fish133,E,M,7,2003,5,2003,0.157
fish133,E,M,7,2003,6,2003,0.119
fish133,E,M,7,2003,7,2003,0.097
fish145,D,M,8,2002,2,2002,0.205
fish145,D,M,8,2002,3,2002,0.216
fish145,D,M,8,2002,4,2002,0.156
fish145,D,M,8,2002,5,2002,0.072
fish145,D,M,8,2002,6,2002,0.138
fish145,D,M,8,2002,7,2002,0.184
fish145,D,M,8,2002,8,2002,0.152
fish810,H,F,4,2006,2,2006,0.261
fish810,H,F,4,2006,3,2006,0.306
fish810,H,F,4,2006,4,2006,0.235
fish633,E,F,4,2006,2,2006,0.253
fish633,E,F,4,2006,3,2006,0.125
fish633,E,F,4,2006,4,2006,0.147
fish772,C,F,5,2005,2,2005,0.307
fish772,C,F,5,2005,3,2005,0.317
fish772,C,F,5,2005,4,2005,0.27
fish772,C,F,5,2005,5,2005,0.172
fish866,C,M,4,1996,2,1996,0.271692
fish866,C,M,4,1996,3,1996,0.148925
fish866,C,M,4,1996,4,1996,0.108778
fish109,H,F,4,1998,2,1998,0.286325
fish109,H,F,4,1998,3,1998,0.21025
fish109,H,F,4,1998,4,1998,0.167967
fish801,C,F,5,1997,2,1997,0.347686
fish801,C,F,5,1997,3,1997,0.212457
fish801,C,F,5,1997,4,1997,0.149051
fish801,C,F,5,1997,5,1997,0.13182
fish587,H,F,4,1999,2,1999,0.333394
fish587,H,F,4,1999,3,1999,0.17633
fish587,H,F,4,1999,4,1999,0.210232
fish537,H,M,7,2002,2,2002,0.259
fish537,H,M,7,2002,3,2002,0.232
fish537,H,M,7,2002,4,2002,0.104
fish537,H,M,7,2002,5,2002,0.138
fish537,H,M,7,2002,6,2002,0.171
fish537,H,M,7,2002,7,2002,0.14
fish550,C,M,6,2003,2,2003,0.21
fish550,C,M,6,2003,3,2003,0.196
fish550,C,M,6,2003,4,2003,0.144
fish550,C,M,6,2003,5,2003,0.106
fish550,C,M,6,2003,6,2003,0.135
fish681,E,F,4,2005,2,2005,0.273
fish681,E,F,4,2005,3,2005,0.277
fish681,E,F,4,2005,4,2005,0.128
fish997,A,F,6,2003,2,2003,0.305
fish997,A,F,6,2003,3,2003,0.109
fish997,A,F,6,2003,4,2003,0.148
fish997,A,F,6,2003,5,2003,0.119
fish997,A,F,6,2003,6,2003,0.119
fish308,B,F,5,2004,2,2004,0.304
fish308,B,F,5,2004,3,2004,0.184
fish308,B,F,5,2004,4,2004,0.161
fish308,B,F,5,2004,5,2004,0.174
fish984,J,F,7,2002,2,2002,0.223
fish984,J,F,7,2002,3,2002,0.099
fish984,J,F,7,2002,4,2002,0.12
fish984,J,F,7,2002,5,2002,0.097
fish984,J,F,7,2002,6,2002,0.171
fish984,J,F,7,2002,7,2002,0.099
fish574,H,F,7,2002,2,2002,0.373
fish574,H,F,7,2002,3,2002,0.144
fish574,H,F,7,2002,4,2002,0.11
fish574,H,F,7,2002,5,2002,0.249
fish574,H,F,7,2002,6,2002,0.054
fish574,H,F,7,2002,7,2002,0.132
fish141,H,M,6,2003,2,2003,0.336
fish141,H,M,6,2003,3,2003,0.17
fish141,H,M,6,2003,4,2003,0.112
fish141,H,M,6,2003,5,2003,0.092
fish141,H,M,6,2003,6,2003,0.069
fish509,E,F,7,2002,2,2002,0.321
fish509,E,F,7,2002,3,2002,0.244
fish509,E,F,7,2002,4,2002,0.185
fish509,E,F,7,2002,5,2002,0.175
fish509,E,F,7,2002,6,2002,0.24
fish509,E,F,7,2002,7,2002,0.118
fish688,I,F,3,2003,2,2003,0.199
fish688,I,F,3,2003,3,2003,0.187
fish933,G,M,5,1980,2,1980,0.201
fish933,G,M,5,1980,3,1980,0.149
fish933,G,M,5,1980,4,1980,0.12
fish933,G,M,5,1980,5,1980,0.084
fish142,E,M,3,1982,2,1982,0.271
fish142,E,M,3,1982,3,1982,0.202
fish987,G,M,12,1998,2,1998,0.228
fish987,G,M,12,1998,3,1998,0.258
fish987,G,M,12,1998,4,1998,0.089
fish987,G,M,12,1998,5,1998,0.095
fish987,G,M,12,1998,6,1998,0.084
fish987,G,M,12,1998,7,1998,0.076
fish987,G,M,12,1998,8,1998,0.095
fish987,G,M,12,1998,9,1998,0.089
fish987,G,M,12,1998,10,1998,0.067
fish987,G,M,12,1998,11,1998,0.053
fish987,G,M,12,1998,12,1998,0.07
fish431,F,F,2,2008,2,2008,0.238
fish314,E,F,3,2007,2,2007,0.262
fish314,E,F,3,2007,3,2007,0.272
fish108,A,M,4,1994,2,1994,0.276
fish108,A,M,4,1994,3,1994,0.152
fish881,I,F,6,1999,2,1999,0.184
fish881,I,F,6,1999,3,1999,0.171
fish881,I,F,6,1999,4,1999,0.173
fish881,I,F,6,1999,5,1999,0.16
fish881,I,F,6,1999,6,1999,0.095
fish983,G,F,6,1999,2,1999,0.167
fish983,G,F,6,1999,3,1999,0.195
fish983,G,F,6,1999,4,1999,0.135
fish983,G,F,6,1999,5,1999,0.098
fish983,G,F,6,1999,6,1999,0.071
fish56,J,F,9,1996,2,1996,0.231
fish56,J,F,9,1996,3,1996,0.124
fish56,J,F,9,1996,4,1996,0.129
fish56,J,F,9,1996,5,1996,0.082
fish56,J,F,9,1996,6,1996,0.143
fish56,J,F,9,1996,7,1996,0.119
fish56,J,F,9,1996,8,1996,0.093
fish56,J,F,9,1996,9,1996,0.089
fish412,C,F,15,1990,2,1990,0.366
fish412,C,F,15,1990,3,1990,0.205
fish412,C,F,15,1990,4,1990,0.141
fish412,C,F,15,1990,5,1990,0.054
fish412,C,F,15,1990,6,1990,0.089
fish412,C,F,15,1990,7,1990,0.108
fish412,C,F,15,1990,8,1990,0.056
fish412,C,F,15,1990,9,1990,0.075
fish734,A,F,3,2002,2,2002,0.232
fish734,A,F,3,2002,3,2002,0.252
fish137,B,F,18,1988,2,1988,0.244
fish137,B,F,18,1988,3,1988,0.142
fish137,B,F,18,1988,4,1988,0.206
fish137,B,F,18,1988,5,1988,0.147
fish137,B,F,18,1988,6,1988,0.116
fish137,B,F,18,1988,7,1988,0.089
fish137,B,F,18,1988,8,1988,0.067
fish137,B,F,18,1988,9,1988,0.087
fish137,B,F,18,1988,10,1988,0.06
fish137,B,F,18,1988,11,1988,0.053
fish137,B,F,18,1988,12,1988,0.082
fish137,B,F,18,1988,13,1988,0.054
fish137,B,F,18,1988,14,1988,0.101
fish137,B,F,18,1988,15,1988,0.086
fish657,I,M,13,1993,2,1993,0.154
fish657,I,M,13,1993,3,1993,0.153
fish657,I,M,13,1993,4,1993,0.196
fish657,I,M,13,1993,5,1993,0.119
fish657,I,M,13,1993,6,1993,0.132
fish657,I,M,13,1993,7,1993,0.083
fish657,I,M,13,1993,8,1993,0.1
fish657,I,M,13,1993,9,1993,0.077
fish657,I,M,13,1993,10,1993,0.071
fish657,I,M,13,1993,11,1993,0.066
fish657,I,M,13,1993,12,1993,0.088
fish818,G,F,13,1993,2,1993,0.206
fish818,G,F,13,1993,3,1993,0.155
fish818,G,F,13,1993,4,1993,0.15
fish818,G,F,13,1993,5,1993,0.112
fish818,G,F,13,1993,6,1993,0.093
fish818,G,F,13,1993,7,1993,0.093
fish818,G,F,13,1993,8,1993,0.074
fish818,G,F,13,1993,9,1993,0.067
fish818,G,F,13,1993,10,1993,0.138
fish818,G,F,13,1993,11,1993,0.084
fish818,G,F,13,1993,12,1993,0.079
fish818,G,F,13,1993,13,1993,0.062
fish65,H,F,16,1990,2,1990,0.148
fish65,H,F,16,1990,3,1990,0.223
fish65,H,F,16,1990,4,1990,0.112
fish65,H,F,16,1990,5,1990,0.101
fish65,H,F,16,1990,6,1990,0.072
fish65,H,F,16,1990,7,1990,0.102
fish65,H,F,16,1990,8,1990,0.086
fish65,H,F,16,1990,9,1990,0.108
fish65,H,F,16,1990,10,1990,0.072
fish65,H,F,16,1990,11,1990,0.06
fish65,H,F,16,1990,12,1990,0.089
fish65,H,F,16,1990,13,1990,0.065
fish65,H,F,16,1990,14,1990,0.065
fish65,H,F,16,1990,15,1990,0.062
fish803,E,M,9,1997,2,1997,0.304
fish803,E,M,9,1997,3,1997,0.121
fish803,E,M,9,1997,4,1997,0.103
fish803,E,M,9,1997,5,1997,0.139
fish803,E,M,9,1997,6,1997,0.072
fish803,E,M,9,1997,7,1997,0.074
fish803,E,M,9,1997,8,1997,0.043
fish803,E,M,9,1997,9,1997,0.047
fish902,D,F,16,1990,2,1990,0.236
fish902,D,F,16,1990,3,1990,0.167
fish902,D,F,16,1990,4,1990,0.089
fish902,D,F,16,1990,5,1990,0.097
fish902,D,F,16,1990,6,1990,0.154
fish902,D,F,16,1990,7,1990,0.105
fish902,D,F,16,1990,8,1990,0.08
fish902,D,F,16,1990,9,1990,0.076
fish902,D,F,16,1990,10,1990,0.072
fish902,D,F,16,1990,11,1990,0.091
fish902,D,F,16,1990,12,1990,0.06
fish902,D,F,16,1990,13,1990,0.061
fish902,D,F,16,1990,14,1990,0.065
fish902,D,F,16,1990,15,1990,0.032
fish437,B,F,8,1998,2,1998,0.153
fish437,B,F,8,1998,3,1998,0.19
fish437,B,F,8,1998,4,1998,0.167
fish437,B,F,8,1998,5,1998,0.128
fish437,B,F,8,1998,6,1998,0.157
fish437,B,F,8,1998,7,1998,0.083
